query_idx,anchor_idx,status,n_matches,n_inliers,n_overlapping,median_depth,x_error,y_error,z_error,pos_error,rot_error,distance_anchor_query,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw
18084,11883,OK,1340,1340,374,17.657397246136163,0.011155731982908701,0.052803161434811494,0.2004754026985056,0.2076126472561661,0.0007146077946438773,4.670598085346368,162.45891707912023,259.1533418672162,12.729326046093066,-0.6897955668074894,-0.019875734543426157,-0.006302069175063032,0.7237038863466234
18104,11863,OK,1652,1652,529,6.619907137704926,0.004876019472320026,0.0010266015436049538,0.05658122220633133,0.05680021287799912,0.0025411596946772123,0.5238930912574301,162.49210036224187,260.06335312406935,12.817940931802157,-0.690479414259789,-0.01973222409747773,-0.0033571624862738236,0.7230750633756265
18364,11923,OK,1327,1327,423,14.261664866382347,0.002504995452468725,0.03567933703794836,0.013563111465629607,0.03825242588795508,0.0016749455448488585,1.9421088125745425,162.56114720427095,270.57692120824316,13.312778937243522,-0.6926332124477856,-0.03404760813281438,0.014027904521262895,0.7203493675220638
7445,2030,OK,1634,1634,517,11.221404391034644,0.025634121586657815,0.08065166156115489,0.12591514779382962,0.15171164472787374,0.0013682290488791244,6.396118179229438,-10.735831420632552,79.73941553616348,2.2229789153046884,-0.019023687038313756,0.7186070599666514,-0.6951308173062659,-0.005927860379315202
7705,600,OK,1613,1613,508,9.479118270604214,0.0045131045146218655,0.012566887045562771,0.06713365512990266,0.06844868452699832,0.002290834708992428,1.1936647486012224,12.989203565274211,2.6657908048733145,-0.5877516618119378,-0.4955288179385313,0.4969571442724913,-0.4916498054712201,0.5155242536768601
18024,11863,OK,1601,1601,450,7.476232635338484,0.008162460403216665,0.022181656334087075,0.08114483513449677,0.08451707464508156,0.002580264840819014,2.1344449860364754,162.46771432699964,258.33091420005616,12.723824745566802,-0.69379717142879,-0.02217483266241147,-0.006174836574015297,0.7198024959022359
17984,11853,OK,1473,1473,415,7.532350132993966,0.012128235314805669,0.04423852200816608,0.06277318241430052,0.07774711153308103,0.0033187837330314,3.745380859070034,162.44259998077086,254.73675565374884,12.577956236679027,-0.6952915428151102,-0.02331276549018335,-0.004234541690782692,0.718337145156543
7585,2150,OK,727,727,155,32.778320397222906,0.010576602953063702,0.0919206351473895,0.058731753641075635,0.10959327799496763,0.0019658437054372434,6.153521625078031,-11.776859284856256,23.164211669242835,0.11354675890133081,-0.013934329979519523,0.7218320427510145,-0.6918417457026897,-0.010924074742240386
17764,11613,OK,988,988,321,14.199146402003985,0.0019501188138869863,0.03492267044540827,0.12041104920908685,0.12538826358977942,0.004393422624205801,2.9061110503778487,161.73299488431357,194.4639287697241,10.209065781532955,-0.6855398664911314,-0.025532810115317807,-0.010090720690466338,0.727517246816104
18024,11873,OK,1360,1360,367,9.49617231071405,0.018277943233136473,0.034932281039196635,0.1240209623301145,0.1301366457410166,0.004004222984113624,3.807954350446153,162.48700214612893,258.37399862240085,12.711288992507264,-0.6934731784697389,-0.022255939055195843,-0.005148450154602652,0.7201202103682791
5214,11873,OK,919,919,166,22.935224083791624,0.2532689709989185,0.09578577575567047,0.22478656490686388,0.3519219888989523,0.011182426698314906,2.8191233802529467,162.893930141283,265.08265715756204,12.96687526541343,-0.6864648274168157,-0.007763586379659884,-0.007447302106813706,0.7270834237812445
18044,11863,OK,1615,1615,486,7.124546571348402,0.010155692797788995,0.02536184210482481,0.07925756111827797,0.08383389604193936,0.00307767707280282,1.8933501796883454,162.47941433930416,258.576495229792,12.735488850203527,-0.692417564686792,-0.020933313223061568,-0.005431121526516808,0.7211728055256117
5194,11893,OK,1769,1769,519,10.775014854987099,0.0029222337369454177,0.02606962906305892,0.08415442049092814,0.08814834937571307,0.002529916774292985,1.930737881756582,162.5941765646235,263.24221363042216,12.93602949347786,-0.687797173599903,-0.013788775157701983,0.0003448992157164823,0.7257718640951618
14798,13570,OK,1619,1619,528,7.240978984792609,0.005793099812920772,0.011505703573637073,0.008157614381604672,0.015247553658401436,0.006341229684739154,0.5571116558926528,212.3179537864544,445.4458962010978,23.82969768789887,-0.4667758563986174,0.5228432604109732,-0.5072064753017403,0.5014945825611136
2504,900,OK,1631,1631,468,12.384443436819886,0.05026285492619875,0.033462127044689094,0.19949216685680238,0.20843030770238116,0.011251233471547916,8.022600734156082,102.56279678566305,0.8003849223787562,0.21027960004387258,-0.4817434499249077,0.49155790184749587,-0.49600019186698785,0.5294127758693086
4574,11443,OK,1095,1095,352,15.313913877527378,0.010223145566790659,0.04746565477262264,0.04600823360499673,0.06688989944472586,0.0043084330581535666,2.2954081259083767,161.16803886182598,139.8778671624497,8.27198076251363,-0.7038464784820453,-0.02063111227184241,-0.0043832172573633685,0.7100389280464313
17824,11723,OK,1479,1479,518,9.086204341563374,0.022426491986454078,0.046269881358460455,0.05078555043535138,0.0722704752770183,0.004049948470205666,3.5559509241706655,162.0394725788417,216.0458962743977,11.193305042977725,-0.6861052996092342,-0.023656053535904133,-0.007491321575826913,0.7270789428117671
7745,650,OK,916,916,185,19.331499874790776,0.05401979933891762,0.043158569772874675,0.03955379720853536,0.07965741484049653,0.0008211078310383058,5.101586175616478,30.951750466933035,2.5006078837264254,-0.39010919631262914,-0.49612558984694144,0.49435713439187456,-0.4959492945927328,0.5133271081560461
7825,790,OK,1001,1001,204,20.285387962063403,0.07406843562934484,0.03192609810943123,0.10737116122854307,0.13429063690606735,0.005857360499791935,3.818901319904862,72.30141950260735,2.554333183804512,0.3319220331334458,-0.48372205194927226,0.5057416462296211,-0.48608958789197737,0.5234073712415082
14998,13760,OK,1329,1329,397,9.977509846697862,0.018121975545208863,0.012457323551376624,0.0334607529145452,0.040040141025389456,0.0030844554537158213,0.9411822430412295,266.19372072772927,423.78091281462963,23.633623206972928,-0.20034669750301207,0.68780281758661,-0.6651463766391508,0.21063898633293404
14578,13320,OK,1805,1805,592,10.688049761576483,0.025809712824278783,0.00048501183769822983,0.11220445832560955,0.11513564600373725,0.006361875130731135,0.49931457029986237,162.83350098477646,442.7554932710922,23.02842933674397,-0.6838510548613149,0.003128529889918505,-0.010120084539685275,0.729544742256912
17624,11423,OK,907,907,290,13.03557449632548,0.00471500211713935,0.041432779494076345,0.08346315369567225,0.09330061353708662,0.002824740388953521,2.983509127273031,161.0254911221726,133.82306151647873,8.204586178215221,-0.7037094227954521,-0.019473051816122525,-0.00648045361268105,0.7101914194376276
18244,11863,OK,998,998,249,16.93695175684114,0.028927089898369673,0.042211057043385014,0.010027331352059132,0.052144963714171405,0.0036231240707920247,2.556105837144785,162.56682082047394,262.8842678631435,12.975253601709106,-0.6899691084141933,-0.014964294273419478,0.00033151985662376575,0.7236840397753749
17604,11383,OK,941,941,220,17.455438937538176,0.033771782569236505,0.03263663709365124,0.17014299353710083,0.17650586853827951,0.0032703387100716753,4.501577665542951,160.84056350666,123.97409329128757,8.032096588390353,-0.6944692672407914,-0.029796775846135375,-0.014077493911013659,0.7187672872163832
4554,11443,OK,1698,1698,568,9.800479634257655,0.006838613826331726,0.04792093151563036,0.09743419341472404,0.10879615968759782,0.0035459911549320664,5.465081994331548,161.06316828428436,132.273359912217,8.093097754162896,-0.7052688470873422,-0.025362859548173005,-0.013046372836311229,0.7083659865065848
5054,11873,OK,1770,1770,495,8.218217202806233,0.012803414077278807,0.016778768029003032,0.061083480780436905,0.06462697651027285,0.00459711075510334,1.0236724963027517,162.55276989090245,261.13115053667315,12.851375516521482,-0.6900128168083759,-0.017914115490092173,0.0010806488751342917,0.7235746190299843
