anchor_idx,query_idx,num_matches,num_inliers
8200,9220,71,21
8200,9240,54,19
8200,9260,98,27
8200,9280,113,38
8200,9300,110,44
8200,9320,82,32
8200,9340,58,16
8200,9360,38,15
8200,9380,88,27
8200,9400,87,30
8200,9420,54,19
8200,9440,46,19
8200,9460,54,26
8200,9480,50,25
8210,8700,6,0
8210,8720,274,210
8210,8740,344,267
8210,8760,331,259
8210,8780,356,268
8210,8800,411,353
8210,8820,435,362
8210,8840,460,420
8210,8860,487,415
8210,8880,559,489
8210,8900,610,527
8210,8920,712,589
8210,8940,804,757
8210,8960,940,834
8210,8980,1162,1071
8210,9000,1589,1583
8210,9020,1266,1214
8210,9040,936,906
8210,9060,353,288
8210,9080,28,15
8210,9100,27,23
8210,9120,19,12
8210,9140,38,22
8210,9160,24,15
8210,9180,75,28
8210,9200,46,17
8210,9220,85,29
8210,9240,67,21
8210,9260,85,26
8210,9280,101,30
8210,9300,79,21
8210,9320,71,21
8210,9340,47,16
8210,9360,56,20
8210,9380,67,27
8210,9400,97,31
8210,9420,62,20
8210,9440,12,7
8210,9460,17,12
8210,9480,16,10
8220,8700,7,0
8220,8720,282,223
8220,8740,323,247
8220,8760,336,265
8220,8780,341,296
8220,8800,378,311
8220,8820,392,344
8220,8840,445,366
8220,8860,474,419
8220,8880,511,422
8220,8900,578,484
8220,8920,632,595
8220,8940,734,664
8220,8960,848,816
8220,8980,1002,957
8220,9000,1297,1184
8220,9020,1524,1363
8220,9040,966,951
8220,9060,413,359
8220,9080,55,27
8220,9100,22,13
8220,9120,17,11
8220,9140,38,21
8220,9160,9,7
8220,9180,68,35
8220,9200,85,41
8220,9220,45,22
8220,9240,80,23
8220,9260,91,23
8220,9280,140,36
8220,9300,87,26
8220,9320,76,36
8220,9340,116,21
8220,9360,67,20
8220,9380,54,19
8220,9400,81,38
8220,9420,63,21
8220,9440,12,7
8220,9460,6,0
8220,9480,10,7
8230,8700,11,7
8230,8720,255,199
8230,8740,298,232
8230,8760,316,255
8230,8780,325,281
8230,8800,360,317
8230,8820,408,366
8230,8840,432,374
8230,8860,481,351
8230,8880,515,447
8230,8900,545,495
8230,8920,627,588
8230,8940,714,632
8230,8960,809,732
8230,8980,919,812
8230,9000,1109,1045
8230,9020,1445,1262
8230,9040,1164,1136
8230,9060,474,438
8230,9080,252,78
8230,9100,15,11
8230,9120,3,0
8230,9140,59,28
8230,9160,38,20
8230,9180,65,28
8230,9200,33,14
8230,9220,31,14
8230,9240,65,18
8230,9260,86,33
8230,9280,121,28
8230,9300,90,27
8230,9320,71,19
8230,9340,77,19
8230,9360,85,23
8230,9380,52,16
8230,9400,103,30
8230,9420,54,17
8230,9440,4,0
8230,9460,8,7
8230,9480,13,7
8240,8700,17,12
8240,8720,237,179
8240,8740,332,261
8240,8760,334,284
8240,8780,331,253
8240,8800,360,312
8240,8820,406,349
8240,8840,443,325
8240,8860,482,423
8240,8880,524,447
8240,8900,584,534
8240,8920,631,522
8240,8940,676,639
8240,8960,773,686
8240,8980,872,818
8240,9000,1035,986
8240,9020,1282,1059
8240,9040,1395,1258
8240,9060,579,522
8240,9080,230,93
8240,9100,21,13
8240,9120,3,0
8240,9140,36,14
8240,9160,100,37
8240,9180,156,81
8240,9200,75,28
8240,9220,133,32
8240,9240,54,21
8240,9260,70,24
8240,9280,102,23
8240,9300,83,25
8240,9320,123,23
8240,9340,47,15
8240,9360,69,20
8240,9380,62,22
8240,9400,40,15
8240,9420,65,23
8240,9440,7,0
8240,9460,20,13
8240,9480,31,13
8250,8700,15,10
8250,8720,259,200
8250,8740,337,244
8250,8760,296,220
8250,8780,331,267
8250,8800,343,290
8250,8820,393,336
8250,8840,423,320
8250,8860,447,404
8250,8880,493,408
8250,8900,536,490
8250,8920,585,490
8250,8940,633,557
8250,8960,688,642
8250,8980,773,660
8250,9000,904,817
8250,9020,1145,978
8250,9040,1392,1259
8250,9060,758,741
8250,9080,9,7
8250,9100,48,27
8250,9120,37,18
8250,9140,40,14
8250,9160,28,14
8250,9180,79,29
8250,9200,87,40
8250,9220,43,20
8250,9240,70,29
8250,9260,98,41
8250,9280,82,24
8250,9300,119,34
8250,9320,127,35
8250,9340,110,48
8250,9360,106,39
8250,9380,77,22
8250,9400,66,23
8250,9420,65,20
8250,9440,20,10
8250,9460,9,7
8250,9480,12,7
8260,8700,48,23
8260,8720,209,150
8260,8740,231,177
8260,8760,236,183
8260,8780,266,202
8260,8800,273,218
8260,8820,301,234
8260,8840,346,298
8260,8860,364,308
8260,8880,403,307
8260,8900,443,394
8260,8920,500,428
8260,8940,504,419
8260,8960,568,486
8260,8980,650,566
8260,9000,804,762
8260,9020,945,893
8260,9040,1414,1306
8260,9060,1099,996
8260,9080,174,168
8260,9100,52,19
8260,9120,21,14
8260,9140,22,12
8260,9160,60,21
8260,9180,57,23
8260,9200,80,29
8260,9220,134,74
8260,9240,113,53
8260,9260,209,76
8260,9280,188,60
8260,9300,218,89
8260,9320,237,70
8260,9340,116,45
8260,9360,132,54
8260,9380,78,25
8260,9400,87,22
8260,9420,49,17
8260,9440,22,11
8260,9460,22,15
8260,9480,11,7
8270,8700,30,17
8270,8720,34,21
8270,8740,142,101
8270,8760,169,125
8270,8780,170,127
8270,8800,200,167
8270,8820,218,174
8270,8840,257,212
8270,8860,298,253
8270,8880,302,267
8270,8900,297,270
8270,8920,332,291
8270,8940,332,272
8270,8960,364,286
8270,8980,439,390
8270,9000,505,402
8270,9020,635,542
8270,9040,1035,1005
8270,9060,1541,1455
8270,9080,555,478
8270,9100,28,14
8270,9120,21,15
8270,9140,34,15
8270,9160,74,24
8270,9180,62,34
8270,9200,81,40
8270,9220,82,49
8270,9240,114,67
8270,9260,105,71
8270,9280,183,118
8270,9300,241,93
8270,9320,126,29
8270,9340,209,91
8270,9360,122,45
8270,9380,117,36
8270,9400,65,23
8270,9420,18,10
8270,9440,41,16
8270,9460,16,10
8270,9480,39,19
8280,8700,8,7
8280,8720,50,17
8280,8740,153,111
8280,8760,206,187
8280,8780,232,179
8280,8800,171,138
8280,8820,155,146
8280,8840,194,172
8280,8860,187,154
8280,8880,182,169
8280,8900,174,149
8280,8920,170,144
8280,8940,150,129
8280,8960,184,161
8280,8980,215,169
8280,9000,220,195
8280,9020,316,272
8280,9040,662,589
8280,9060,1418,1298
8280,9080,972,963
8280,9100,115,113
8280,9120,4,0
8280,9140,76,18
8280,9160,34,17
8280,9180,60,21
8280,9200,128,39
8280,9220,114,34
8280,9240,73,44
8280,9260,139,50
8280,9280,93,26
8280,9300,147,51
8280,9320,132,36
8280,9340,100,35
8280,9360,196,62
8280,9380,104,30
8280,9400,56,20
8280,9420,30,12
8280,9440,25,11
8280,9460,28,13
8280,9480,32,15
8290,8700,44,23
8290,8720,12,7
8290,8740,110,85
8290,8760,153,103
8290,8780,154,126
8290,8800,129,103
8290,8820,109,89
8290,8840,113,101
8290,8860,123,97
8290,8880,101,82
8290,8900,55,47
8290,8920,58,52
8290,8940,0,0
8290,8960,144,54
8290,8980,0,0
8290,9000,24,16
8290,9020,41,30
8290,9040,260,240
8290,9060,917,828
8290,9080,1604,1502
8290,9100,563,527
8290,9120,11,7
8290,9140,47,17
8290,9160,29,13
8290,9180,89,30
8290,9200,92,32
8290,9220,131,55
8290,9240,104,31
8290,9260,199,61
8290,9280,179,46
8290,9300,152,54
8290,9320,378,129
8290,9340,234,81
8290,9360,54,23
8290,9380,35,16
8290,9400,31,16
8290,9420,10,7
8290,9440,3,0
8290,9460,46,14
8290,9480,83,24
8300,8700,51,23
8300,8720,23,12
8300,8740,90,50
8300,8760,121,81
8300,8780,118,79
8300,8800,109,93
8300,8820,102,75
8300,8840,86,76
8300,8860,60,52
8300,8880,90,53
8300,8900,42,18
8300,8920,54,21
8300,8940,28,22
8300,8960,37,17
8300,8980,55,15
8300,9000,42,20
8300,9020,0,0
8300,9040,0,0
8300,9060,461,415
8300,9080,1527,1433
8300,9100,1022,997
8300,9120,33,15
8300,9140,73,23
8300,9160,105,26
8300,9180,105,27
8300,9200,115,27
8300,9220,180,35
8300,9240,82,25
8300,9260,82,31
8300,9280,45,16
8300,9300,31,14
8300,9320,117,36
8300,9340,67,19
8300,9360,92,23
8300,9380,43,13
8300,9400,73,21
8300,9420,2,0
8300,9440,26,12
8300,9460,95,27
8300,9480,35,15
8310,8700,43,24
8310,8720,15,12
8310,8740,25,12
8310,8760,70,31
8310,8780,53,33
8310,8800,7,0
8310,8820,14,8
8310,8840,9,7
8310,8860,0,0
8310,8880,10,7
8310,8900,13,7
8310,8920,24,12
8310,8940,1,0
8310,8960,1,0
8310,8980,4,0
8310,9000,61,35
8310,9020,2,0
8310,9040,59,34
8310,9060,46,34
8310,9080,901,846
8310,9100,1580,1532
8310,9120,386,364
8310,9140,66,22
8310,9160,47,16
8310,9180,42,13
8310,9200,76,25
8310,9220,61,21
8310,9240,42,19
8310,9260,42,21
8310,9280,5,0
8310,9300,49,24
8310,9320,31,18
8310,9340,92,27
8310,9360,65,24
8310,9380,21,11
8310,9400,2,0
8310,9420,5,0
8310,9440,43,19
8310,9460,29,21
8310,9480,21,11
8320,8700,62,25
8320,8720,45,24
8320,8740,51,41
8320,8760,74,52
8320,8780,55,37
8320,8800,22,11
8320,8820,46,19
8320,8840,30,16
8320,8860,35,16
8320,8880,37,17
8320,8900,38,19
8320,8920,75,45
8320,8940,45,21
8320,8960,60,28
8320,8980,36,16
8320,9000,69,28
8320,9020,20,11
8320,9040,30,16
8320,9060,79,30
8320,9080,350,336
8320,9100,1432,1381
8320,9120,840,794
8320,9140,98,94
8320,9160,20,14
8320,9180,4,0
8320,9200,4,0
8320,9220,119,40
8320,9240,34,19
8320,9260,35,17
8320,9280,69,31
8320,9300,68,29
8320,9320,45,18
8320,9340,32,16
8320,9360,27,15
8320,9380,8,7
8320,9400,14,9
8320,9420,3,0
8320,9440,17,10
8320,9460,34,15
8320,9480,69,25
8330,8700,54,24
8330,8720,29,19
8330,8740,36,26
8330,8760,72,57
8330,8780,33,16
8330,8800,30,14
8330,8820,80,31
8330,8840,91,26
8330,8860,63,22
8330,8880,66,21
8330,8900,78,29
8330,8920,52,20
8330,8940,87,30
8330,8960,81,29
8330,8980,37,15
8330,9000,18,10
8330,9020,29,16
8330,9040,49,24
8330,9060,23,19
8330,9080,30,25
8330,9100,787,699
8330,9120,1473,1353
8330,9140,595,549
8330,9160,213,187
8330,9180,69,39
8330,9200,45,23
8330,9220,8,7
8330,9240,98,45
8330,9260,11,7
8330,9280,12,7
8330,9300,32,16
8330,9320,47,23
8330,9340,17,10
8330,9360,26,15
8330,9380,4,0
8330,9400,41,25
8330,9420,7,0
8330,9440,21,15
8330,9460,38,20
8330,9480,50,21
8340,8700,3,0
8340,8720,54,20
8340,8740,40,20
8340,8760,42,31
8340,8780,48,23
8340,8800,77,28
8340,8820,37,15
8340,8840,32,19
8340,8860,81,33
8340,8880,78,26
8340,8900,91,33
8340,8920,72,31
8340,8940,48,18
8340,8960,56,17
8340,8980,57,20
8340,9000,27,14
8340,9020,31,14
8340,9040,24,11
8340,9060,28,14
8340,9080,47,16
8340,9100,261,228
8340,9120,1585,1462
8340,9140,1019,1005
8340,9160,613,518
8340,9180,358,305
8340,9200,282,221
8340,9220,279,218
8340,9240,232,200
8340,9260,223,203
8340,9280,210,170
8340,9300,194,151
8340,9320,183,150
8340,9340,174,139
8340,9360,124,90
8340,9380,123,99
8340,9400,59,44
8340,9420,3,0
8340,9440,33,16
8340,9460,52,18
8340,9480,36,18
8350,8700,33,16
8350,8720,67,29
8350,8740,119,32
8350,8760,48,26
8350,8780,122,32
8350,8800,126,42
8350,8820,74,23
8350,8840,105,37
8350,8860,145,44
8350,8880,144,52
8350,8900,164,48
8350,8920,81,21
8350,8940,119,25
8350,8960,29,11
8350,8980,16,11
8350,9000,34,14
8350,9020,25,14
8350,9040,28,14
8350,9060,13,7
8350,9080,82,21
8350,9100,63,21
8350,9120,920,738
8350,9140,1491,1491
8350,9160,897,782
8350,9180,552,495
8350,9200,503,448
8350,9220,506,461
8350,9240,407,323
8350,9260,388,369
8350,9280,362,301
8350,9300,314,263
8350,9320,293,256
8350,9340,278,250
8350,9360,274,223
8350,9380,288,230
8350,9400,244,179
8350,9420,63,53
8350,9440,54,17
8350,9460,50,15
8350,9480,96,31
8360,8700,97,37
8360,8720,22,13
8360,8740,127,25
8360,8760,126,29
8360,8780,92,28
8360,8800,115,31
8360,8820,123,36
8360,8840,151,40
8360,8860,127,32
8360,8880,119,41
8360,8900,70,19
8360,8920,111,29
8360,8940,56,21
8360,8960,20,11
8360,8980,9,7
8360,9000,56,23
8360,9020,13,7
8360,9040,29,12
8360,9060,119,26
8360,9080,52,18
8360,9100,96,25
8360,9120,492,427
8360,9140,1296,1291
8360,9160,1079,1054
8360,9180,742,726
8360,9200,565,519
8360,9220,510,425
8360,9240,467,412
8360,9260,396,323
8360,9280,347,290
8360,9300,306,269
8360,9320,292,249
8360,9340,260,207
8360,9360,262,209
8360,9380,306,232
8360,9400,289,211
8360,9420,205,177
8360,9440,64,45
8360,9460,41,15
8360,9480,8,7
8370,8700,85,28
8370,8720,90,40
8370,8740,126,39
8370,8760,46,20
8370,8780,144,33
8370,8800,134,31
8370,8820,108,27
8370,8840,147,36
8370,8860,122,33
8370,8880,114,33
8370,8900,92,33
8370,8920,96,29
8370,8940,53,13
8370,8960,32,12
8370,8980,14,8
8370,9000,93,21
8370,9020,9,7
8370,9040,73,23
8370,9060,102,41
8370,9080,143,32
8370,9100,23,12
8370,9120,324,295
8370,9140,961,935
8370,9160,1499,1252
8370,9180,870,812
8370,9200,623,584
8370,9220,567,505
8370,9240,468,377
8370,9260,422,375
8370,9280,352,279
8370,9300,294,257
8370,9320,275,239
8370,9340,275,201
8370,9360,236,181
8370,9380,303,233
8370,9400,308,239
8370,9420,148,105
8370,9440,75,42
8370,9460,55,28
8370,9480,9,7
8380,8700,39,19
8380,8720,181,77
8380,8740,149,38
8380,8760,79,24
8380,8780,159,30
8380,8800,99,29
8380,8820,150,34
8380,8840,178,54
8380,8860,139,40
8380,8880,114,29
8380,8900,79,25
8380,8920,73,20
8380,8940,68,18
8380,8960,22,12
8380,8980,33,15
8380,9000,27,14
8380,9020,22,11
8380,9040,104,29
8380,9060,66,23
8380,9080,41,15
8380,9100,82,27
8380,9120,164,150
8380,9140,726,703
8380,9160,1261,1046
8380,9180,1080,1053
8380,9200,715,664
8380,9220,594,501
8380,9240,495,428
8380,9260,446,377
8380,9280,367,312
8380,9300,326,238
8380,9320,290,259
8380,9340,284,247
8380,9360,265,205
8380,9380,285,207
8380,9400,280,234
8380,9420,179,154
8380,9440,76,49
8380,9460,26,18
8380,9480,4,0
8390,8700,43,18
8390,8720,81,48
8390,8740,88,31
8390,8760,122,35
8390,8780,143,34
8390,8800,131,32
8390,8820,164,41
8390,8840,144,41
8390,8860,161,39
8390,8880,155,36
8390,8900,83,26
8390,8920,96,26
8390,8940,149,26
8390,8960,43,14
8390,8980,53,19
8390,9000,84,27
8390,9020,38,16
8390,9040,59,16
8390,9060,74,27
8390,9080,47,18
8390,9100,70,28
8390,9120,125,98
8390,9140,621,595
8390,9160,960,898
8390,9180,1532,1463
8390,9200,835,732
8390,9220,643,572
8390,9240,541,494
8390,9260,459,407
8390,9280,370,333
8390,9300,353,312
8390,9320,319,291
8390,9340,284,247
8390,9360,264,233
8390,9380,293,235
8390,9400,313,280
8390,9420,246,206
8390,9440,91,64
8390,9460,52,18
8390,9480,0,0
8400,8700,65,26
8400,8720,122,61
8400,8740,121,26
8400,8760,173,47
8400,8780,167,52
8400,8800,157,40
8400,8820,139,29
8400,8840,159,29
8400,8860,107,22
8400,8880,122,28
8400,8900,80,16
8400,8920,139,20
8400,8940,129,26
8400,8960,49,19
8400,8980,41,19
8400,9000,58,20
8400,9020,32,13
8400,9040,151,34
8400,9060,69,25
8400,9080,108,33
8400,9100,35,16
8400,9120,87,50
8400,9140,523,437
8400,9160,829,810
8400,9180,1205,1163
8400,9200,1045,876
8400,9220,747,696
8400,9240,592,519
8400,9260,492,458
8400,9280,407,323
8400,9300,370,333
8400,9320,345,297
8400,9340,302,255
8400,9360,262,222
8400,9380,295,233
8400,9400,310,247
8400,9420,223,196
8400,9440,96,66
8400,9460,72,25
8400,9480,23,10
8410,8700,38,14
8410,8720,134,41
8410,8740,154,34
8410,8760,163,35
8410,8780,146,40
8410,8800,153,40
8410,8820,132,42
8410,8840,137,28
8410,8860,140,35
8410,8880,167,33
8410,8900,111,25
8410,8920,123,33
8410,8940,123,25
8410,8960,41,14
8410,8980,109,37
8410,9000,45,18
8410,9020,15,9
8410,9040,67,22
8410,9060,95,46
8410,9080,116,33
8410,9100,75,28
8410,9120,69,57
8410,9140,485,413
8410,9160,643,609
8410,9180,870,849
8410,9200,1689,1549
8410,9220,848,808
8410,9240,644,596
8410,9260,540,452
8410,9280,439,403
8410,9300,386,329
8410,9320,348,304
8410,9340,326,281
8410,9360,293,234
8410,9380,317,266
8410,9400,347,293
8410,9420,204,178
8410,9440,105,77
8410,9460,72,25
8410,9480,61,16
8420,8700,34,16
8420,8720,129,31
8420,8740,69,19
8420,8760,112,32
8420,8780,175,37
8420,8800,164,29
8420,8820,159,34
8420,8840,154,30
8420,8860,139,22
8420,8880,143,34
8420,8900,113,19
8420,8920,161,36
8420,8940,102,29
8420,8960,19,10
8420,8980,49,25
8420,9000,14,8
8420,9020,26,13
8420,9040,115,45
8420,9060,114,45
8420,9080,125,36
8420,9100,52,21
8420,9120,85,70
8420,9140,449,368
8420,9160,623,582
8420,9180,775,758
8420,9200,1088,994
8420,9220,1056,1053
8420,9240,720,614
8420,9260,567,507
8420,9280,459,411
8420,9300,430,387
8420,9320,357,275
8420,9340,328,274
8420,9360,306,266
8420,9380,326,277
8420,9400,347,285
8420,9420,188,158
8420,9440,105,83
8420,9460,54,15
8420,9480,51,19
8430,8700,71,24
8430,8720,105,46
8430,8740,66,21
8430,8760,144,46
8430,8780,155,36
8430,8800,182,35
8430,8820,185,35
8430,8840,157,43
8430,8860,133,26
8430,8880,165,28
8430,8900,128,24
8430,8920,162,23
8430,8940,104,24
8430,8960,55,20
8430,8980,36,15
8430,9000,66,17
8430,9020,46,14
8430,9040,123,39
8430,9060,120,56
8430,9080,87,32
8430,9100,30,18
8430,9120,75,67
8430,9140,427,381
8430,9160,565,500
8430,9180,653,534
8430,9200,863,774
8430,9220,1776,1712
8430,9240,846,807
8430,9260,614,571
8430,9280,515,455
8430,9300,492,418
8430,9320,381,366
8430,9340,349,286
8430,9360,321,278
8430,9380,327,287
8430,9400,371,316
8430,9420,208,187
8430,9440,113,87
8430,9460,60,27
8430,9480,89,23
8440,8700,66,25
8440,8720,119,41
8440,8740,123,25
8440,8760,127,27
8440,8780,172,36
8440,8800,170,33
8440,8820,132,29
8440,8840,154,44
8440,8860,158,35
8440,8880,143,34
8440,8900,119,22
8440,8920,120,26
8440,8940,125,29
8440,8960,28,12
8440,8980,49,16
8440,9000,68,21
8440,9020,120,38
8440,9040,191,103
8440,9060,136,44
8440,9080,117,40
8440,9100,57,17
8440,9120,70,57
8440,9140,408,306
8440,9160,534,463
8440,9180,591,480
8440,9200,744,693
8440,9220,1124,955
8440,9240,1123,1116
8440,9260,716,692
8440,9280,558,499
8440,9300,528,480
8440,9320,408,360
8440,9340,353,307
8440,9360,328,292
8440,9380,348,307
8440,9400,366,287
8440,9420,233,195
8440,9440,101,95
8440,9460,53,26
8440,9480,35,14
8450,8700,93,25
8450,8720,159,52
8450,8740,135,33
8450,8760,140,35
8450,8780,186,34
8450,8800,229,48
8450,8820,199,37
8450,8840,198,39
8450,8860,214,38
8450,8880,137,24
8450,8900,113,22
8450,8920,95,25
8450,8940,135,25
8450,8960,60,20
8450,8980,56,15
8450,9000,69,16
8450,9020,56,16
8450,9040,213,128
8450,9060,115,49
8450,9080,100,41
8450,9100,84,24
8450,9120,29,17
8450,9140,412,375
8450,9160,465,400
8450,9180,557,467
8450,9200,629,582
8450,9220,835,822
8450,9240,1728,1580
8450,9260,877,861
8450,9280,637,616
8450,9300,555,485
8450,9320,427,347
8450,9340,392,306
8450,9360,347,308
8450,9380,383,335
8450,9400,428,331
8450,9420,224,196
8450,9440,102,90
8450,9460,66,22
8450,9480,60,18
8460,8700,75,19
8460,8720,152,47
8460,8740,164,41
8460,8760,185,33
8460,8780,226,57
8460,8800,206,49
8460,8820,188,34
8460,8840,151,33
8460,8860,173,36
8460,8880,174,38
8460,8900,73,16
8460,8920,99,23
8460,8940,165,40
8460,8960,38,12
8460,8980,107,34
8460,9000,87,22
8460,9020,57,17
8460,9040,220,79
8460,9060,111,71
8460,9080,101,35
8460,9100,43,15
8460,9120,48,21
8460,9140,405,351
8460,9160,436,391
8460,9180,495,398
8460,9200,586,502
8460,9220,680,566
8460,9240,1081,1025
8460,9260,1100,999
8460,9280,721,672
8460,9300,581,536
8460,9320,506,447
8460,9340,414,378
8460,9360,374,319
8460,9380,376,307
8460,9400,443,356
8460,9420,207,195
8460,9440,79,71
8460,9460,52,18
8460,9480,82,25
8470,8700,22,12
8470,8720,189,50
8470,8740,150,33
8470,8760,176,31
8470,8780,180,35
8470,8800,155,45
8470,8820,197,43
8470,8840,128,31
8470,8860,219,52
8470,8880,149,34
8470,8900,98,27
8470,8920,136,33
8470,8940,88,18
8470,8960,27,13
8470,8980,100,31
8470,9000,118,25
8470,9020,93,21
8470,9040,208,70
8470,9060,149,82
8470,9080,119,30
8470,9100,85,29
8470,9120,37,29
8470,9140,356,294
8470,9160,402,344
8470,9180,462,408
8470,9200,527,473
8470,9220,589,564
8470,9240,837,823
8470,9260,1760,1523
8470,9280,884,815
8470,9300,644,557
8470,9320,559,520
8470,9340,451,395
8470,9360,410,353
8470,9380,421,371
8470,9400,433,323
8470,9420,186,159
8470,9440,51,45
8470,9460,68,19
8470,9480,64,18
8480,8700,42,15
8480,8720,160,46
8480,8740,148,39
8480,8760,217,58
8480,8780,200,49
8480,8800,176,50
8480,8820,73,27
8480,8840,19,11
8480,8860,181,33
8480,8880,142,39
8480,8900,168,40
8480,8920,52,19
8480,8940,129,31
8480,8960,38,17
8480,8980,28,15
8480,9000,126,27
8480,9020,78,21
8480,9040,217,68
8480,9060,187,98
8480,9080,140,39
8480,9100,49,24
8480,9120,46,21
8480,9140,339,280
8480,9160,341,308
8480,9180,424,382
8480,9200,478,412
8480,9220,558,452
8480,9240,683,589
8480,9260,1103,1001
8480,9280,1174,1085
8480,9300,691,656
8480,9320,570,497
8480,9340,496,463
8480,9360,427,371
8480,9380,462,380
8480,9400,446,378
8480,9420,187,147
8480,9440,29,24
8480,9460,103,39
8480,9480,101,29
8490,8700,53,18
8490,8720,121,27
8490,8740,223,59
8490,8760,226,38
8490,8780,163,36
8490,8800,276,115
8490,8820,125,36
8490,8840,163,39
8490,8860,194,50
8490,8880,159,35
8490,8900,148,41
8490,8920,151,44
8490,8940,103,25
8490,8960,62,23
8490,8980,70,20
8490,9000,165,61
8490,9020,95,25
8490,9040,243,90
8490,9060,194,96
8490,9080,125,44
8490,9100,58,30
8490,9120,34,22
8490,9140,316,262
8490,9160,323,305
8490,9180,382,321
8490,9200,425,385
8490,9220,513,471
8490,9240,604,540
8490,9260,870,828
8490,9280,1781,1705
8490,9300,847,818
8490,9320,672,633
8490,9340,530,471
8490,9360,496,402
8490,9380,516,476
8490,9400,477,399
8490,9420,178,174
8490,9440,16,10
8490,9460,181,48
8490,9480,103,26
8500,8700,55,18
8500,8720,153,34
8500,8740,149,41
8500,8760,184,35
8500,8780,145,38
8500,8800,151,40
8500,8820,196,34
8500,8840,175,40
8500,8860,214,40
8500,8880,182,34
8500,8900,170,49
8500,8920,136,48
8500,8940,124,29
8500,8960,75,18
8500,8980,96,39
8500,9000,142,56
8500,9020,82,23
8500,9040,180,81
8500,9060,196,57
8500,9080,101,30
8500,9100,49,23
8500,9120,17,14
8500,9140,306,267
8500,9160,307,270
8500,9180,326,301
8500,9200,404,358
8500,9220,476,433
8500,9240,558,526
8500,9260,723,700
8500,9280,1063,1054
8500,9300,1168,958
8500,9320,784,716
8500,9340,621,584
8500,9360,534,483
8500,9380,568,476
8500,9400,472,395
8500,9420,172,151
8500,9440,2,0
8500,9460,173,46
8500,9480,62,18
8510,8700,60,25
8510,8720,159,38
8510,8740,125,33
8510,8760,114,33
8510,8780,147,44
8510,8800,73,23
8510,8820,181,36
8510,8840,161,37
8510,8860,102,30
8510,8880,103,28
8510,8900,77,38
8510,8920,106,45
8510,8940,102,37
8510,8960,40,14
8510,8980,88,24
8510,9000,152,39
8510,9020,99,28
8510,9040,297,78
8510,9060,183,68
8510,9080,111,36
8510,9100,39,18
8510,9120,52,13
8510,9140,299,246
8510,9160,303,260
8510,9180,362,284
8510,9200,384,341
8510,9220,462,438
8510,9240,533,455
8510,9260,610,582
8510,9280,844,809
8510,9300,1810,1790
8510,9320,906,773
8510,9340,736,702
8510,9360,624,579
8510,9380,622,561
8510,9400,545,448
8510,9420,196,180
8510,9440,38,16
8510,9460,108,26
8510,9480,60,14
8520,8700,95,47
8520,8720,159,66
8520,8740,124,34
8520,8760,54,26
8520,8780,139,50
8520,8800,218,58
8520,8820,226,40
8520,8840,148,33
8520,8860,177,35
8520,8880,163,32
8520,8900,76,30
8520,8920,131,45
8520,8940,169,45
8520,8960,123,32
8520,8980,118,26
8520,9000,136,37
8520,9020,111,43
8520,9040,285,132
8520,9060,162,69
8520,9080,108,43
8520,9100,94,38
8520,9120,33,16
8520,9140,294,259
8520,9160,294,234
8520,9180,352,323
8520,9200,383,346
8520,9220,402,352
8520,9240,493,454
8520,9260,591,505
8520,9280,746,727
8520,9300,1184,1081
8520,9320,1193,1173
8520,9340,872,790
8520,9360,707,581
8520,9380,688,645
8520,9400,573,458
8520,9420,200,165
8520,9440,6,0
8520,9460,96,29
8520,9480,119,29
8530,8700,82,31
8530,8720,56,22
8530,8740,98,34
8530,8760,103,38
8530,8780,133,50
8530,8800,233,59
8530,8820,162,34
8530,8840,173,36
8530,8860,185,35
8530,8880,122,28
8530,8900,112,31
8530,8920,163,45
8530,8940,158,50
8530,8960,104,31
8530,8980,117,28
8530,9000,136,40
8530,9020,107,34
8530,9040,235,58
8530,9060,249,82
8530,9080,115,45
8530,9100,27,14
8530,9120,25,15
8530,9140,285,241
8530,9160,294,236
8530,9180,320,268
8530,9200,338,299
8530,9220,367,331
8530,9240,431,388
8530,9260,531,507
8530,9280,640,595
8530,9300,920,797
8530,9320,1881,1708
8530,9340,1028,936
8530,9360,802,779
8530,9380,748,676
8530,9400,585,511
8530,9420,296,252
8530,9440,23,14
8530,9460,53,21
8530,9480,30,14
8540,8700,69,24
8540,8720,32,18
8540,8740,111,32
8540,8760,38,26
8540,8780,110,34
8540,8800,163,48
8540,8820,219,53
8540,8840,243,71
8540,8860,138,58
8540,8880,171,71
8540,8900,126,46
8540,8920,230,82
8540,8940,157,47
8540,8960,89,26
8540,8980,62,17
8540,9000,114,42
8540,9020,56,30
8540,9040,264,84
8540,9060,147,38
8540,9080,136,31
8540,9100,46,17
8540,9120,26,14
8540,9140,294,257
8540,9160,274,237
8540,9180,297,257
8540,9200,332,292
8540,9220,347,318
8540,9240,402,366
8540,9260,509,484
8540,9280,606,532
8540,9300,807,763
8540,9320,1214,1208
8540,9340,1314,1225
8540,9360,974,937
8540,9380,871,820
8540,9400,713,602
8540,9420,254,212
8540,9440,11,7
8540,9460,65,19
8540,9480,61,15
8550,8700,32,14
8550,8720,25,16
8550,8740,123,32
8550,8760,85,23
8550,8780,127,38
8550,8800,162,34
8550,8820,233,55
8550,8840,209,60
8550,8860,224,77
8550,8880,250,99
8550,8900,212,85
8550,8920,193,89
8550,8940,98,29
