mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
5kb1M1svQmCdlwVYX6iP4Q,781872275795007,11260,lidar,1018,687,41.90377081936738,12.515711782178334,117.7314924016741,41.90374007543532,12.515802058210827,success
5kb1M1svQmCdlwVYX6iP4Q,781872275795007,11290,lidar,1611,846,41.90379747871371,12.515756212983149,116.75274022510844,41.90379589840581,12.515764011861588,success
5kb1M1svQmCdlwVYX6iP4Q,856560084943113,11460,lidar,1729,1341,41.904293074060426,12.515489726026274,110.55000522893152,41.90427855896843,12.515491076787198,success
5kb1M1svQmCdlwVYX6iP4Q,856560084943113,11450,lidar,1482,1069,41.90427731225393,12.515470060837563,111.55837425333742,41.90424978799856,12.515506242095764,success
5kb1M1svQmCdlwVYX6iP4Q,856560084943113,11470,lidar,1815,1307,41.90431032081492,12.515506789134877,107.47157260422422,41.90430646719757,12.51547856934654,success
5kb1M1svQmCdlwVYX6iP4Q,864889470756528,11460,lidar,169,122,41.90446843161288,12.514965294916717,110.55000522893152,41.90427855896843,12.515491076787198,success
5kb1M1svQmCdlwVYX6iP4Q,864889470756528,11470,lidar,164,108,41.9043902063088,12.515004998950744,107.47157260422422,41.90430646719757,12.51547856934654,success
5kb1M1svQmCdlwVYX6iP4Q,864889470756528,11440,lidar,158,107,41.90441575497638,12.514943169984004,111.91566036324068,41.90422000540833,12.515522348790425,success
5kb1M1svQmCdlwVYX6iP4Q,927137594735314,11350,lidar,1014,526,41.90395663647426,12.515652048570411,112.90861018759314,41.90394098730632,12.515676405673824,success
5kb1M1svQmCdlwVYX6iP4Q,927137594735314,11370,lidar,1168,679,41.90400291896785,12.51569306403672,112.34519253298608,41.90400032241444,12.515643253657178,success
5kb1M1svQmCdlwVYX6iP4Q,927137594735314,11340,lidar,971,474,41.903930610338115,12.515656717781193,113.44086235246598,41.90391305433668,12.515692336793045,success
