mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,149050590566545,38850,anydepth80,1578,1286,41.90571660203182,12.48220351351545,141.81783927440475,41.90569988063249,12.482240040192098,success
S0kbYi8VQ_WxGBZSOrY3Wg,149050590566545,38950,anydepth80,1910,1597,41.90571209014931,12.482203986473166,138.7445052440257,41.90572492718605,12.482200627696836,success
S0kbYi8VQ_WxGBZSOrY3Wg,153171543365412,39200,anydepth80,1692,1325,41.90580183479259,12.48210372744455,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,153171543365412,39100,anydepth80,1289,1117,41.90579909839462,12.482059286569836,132.20206429925312,41.9057659926062,12.48214126435926,success
S0kbYi8VQ_WxGBZSOrY3Wg,153171543365412,39250,anydepth80,1782,1349,41.905804469198074,12.482110255675916,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,155802506495884,40550,anydepth80,2027,1763,41.906228078642314,12.481641252630615,132.17430743799474,41.90622980348912,12.481620515474727,success
S0kbYi8VQ_WxGBZSOrY3Wg,155802506495884,40500,anydepth80,1801,1498,41.90622655505679,12.481634121748074,133.13578516939262,41.906213839352745,12.48163977596886,success
S0kbYi8VQ_WxGBZSOrY3Wg,155802506495884,40250,anydepth80,941,801,41.9060716864022,12.481462858747733,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,158998502845419,40850,anydepth80,308,176,nan,nan,119.670541657643,41.90632991462373,12.48151570723808,fail
S0kbYi8VQ_WxGBZSOrY3Wg,158998502845419,40750,anydepth80,248,163,nan,nan,125.92603825333052,41.906294788970655,12.48154639659766,fail
S0kbYi8VQ_WxGBZSOrY3Wg,158998502845419,40700,anydepth80,246,147,nan,nan,130.02928047174416,41.90627722498521,12.481562576336035,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1605655822966617,40850,anydepth80,276,155,nan,nan,119.670541657643,41.90632991462373,12.48151570723808,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1605655822966617,40750,anydepth80,217,113,nan,nan,125.92603825333052,41.906294788970655,12.48154639659766,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1605655822966617,40500,anydepth80,182,105,nan,nan,133.13578516939262,41.906213839352745,12.48163977596886,fail
S0kbYi8VQ_WxGBZSOrY3Wg,1637329949801221,40400,anydepth80,1824,1367,41.906184662936106,12.481688729917925,131.9331284769227,41.906181190345045,12.481677289493923,success
S0kbYi8VQ_WxGBZSOrY3Wg,1637329949801221,40350,anydepth80,1467,1135,41.906187007424634,12.48168058812655,133.10464620566827,41.90616548215163,12.48169626732725,success
S0kbYi8VQ_WxGBZSOrY3Wg,1637329949801221,40200,anydepth80,1142,995,41.90617998905757,12.481703112152273,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,164839588899374,38600,anydepth80,1550,1287,41.905635485828704,12.48224482960526,136.69913579122866,41.90563610214105,12.482337865499243,success
S0kbYi8VQ_WxGBZSOrY3Wg,164839588899374,38650,anydepth80,1552,1184,41.90563415302483,12.48225772531988,135.0072090808237,41.9056501916127,12.482319086606909,success
S0kbYi8VQ_WxGBZSOrY3Wg,164839588899374,38500,anydepth80,1237,946,41.9056188726826,12.482275012352648,133.40743667404368,41.90560974585739,12.48237535329046,success
S0kbYi8VQ_WxGBZSOrY3Wg,169284061674489,40450,anydepth80,741,644,41.90614327312771,12.48138427179424,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,169284061674489,40250,anydepth80,792,638,41.906083114790036,12.4814460052141,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,169284061674489,40850,anydepth80,1522,910,41.90635111225133,12.48157950918944,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,169439518322087,37850,anydepth80,837,671,41.90542171277202,12.482561969578184,121.54278359729742,41.90540636948586,12.482579656909616,success
S0kbYi8VQ_WxGBZSOrY3Wg,169439518322087,37700,anydepth80,715,571,41.90537652909971,12.482565633738172,118.5984049618151,41.90535486752946,12.48261377354808,success
S0kbYi8VQ_WxGBZSOrY3Wg,169439518322087,37900,anydepth80,798,597,41.90541871841182,12.482563370880428,119.22756012921371,41.90542516274867,12.48256884864628,success
S0kbYi8VQ_WxGBZSOrY3Wg,173547701231029,40850,anydepth80,939,804,41.90638221998266,12.48148229529869,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,173547701231029,40800,anydepth80,723,624,41.90641439057257,12.481517134075204,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,173547701231029,40900,anydepth80,742,631,41.90642130526934,12.481514067381886,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,174480551218092,39000,anydepth80,1840,1681,41.90574209074609,12.482167156868258,133.47887901493343,41.9057387392806,12.482181313113454,success
S0kbYi8VQ_WxGBZSOrY3Wg,174480551218092,39050,anydepth80,1914,1663,41.90574445811744,12.482170879802771,135.06493979214252,41.90575302852018,12.48216068009821,success
S0kbYi8VQ_WxGBZSOrY3Wg,174480551218092,38900,anydepth80,1238,1098,41.90574606339422,12.482129627794118,140.93455774012523,41.90571169771593,12.482219411822356,success
S0kbYi8VQ_WxGBZSOrY3Wg,1755934427900869,39550,anydepth80,1915,1544,41.90591520684675,12.481991483522672,130.40689313109465,41.90591072919048,12.481984863219134,success
S0kbYi8VQ_WxGBZSOrY3Wg,1755934427900869,39600,anydepth80,1912,1545,41.90591630182462,12.482000000824957,130.16377310498288,41.90592628968545,12.481967509444548,success
S0kbYi8VQ_WxGBZSOrY3Wg,1755934427900869,39450,anydepth80,1309,1230,41.90591072905701,12.481975492330873,128.44123532456646,41.90587835548994,12.482019391113017,success
S0kbYi8VQ_WxGBZSOrY3Wg,176958570975681,40850,anydepth80,728,600,41.90646013402413,12.481449186292597,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,176958570975681,40800,anydepth80,585,457,41.9064607329645,12.481438917416105,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,176958570975681,40900,anydepth80,517,447,41.90641064388091,12.481376314863468,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,177630180901961,40250,anydepth80,1209,1038,41.90618322267535,12.481695579286564,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,177630180901961,40150,anydepth80,1136,942,41.9061680614636,12.48171469522713,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,177630180901961,40200,anydepth80,1147,909,41.906141834844846,12.481615098662434,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,180614887260725,37450,anydepth80,655,506,41.90522635391604,12.48267149172944,114.07414138706628,41.90526777039035,12.482668042696654,success
S0kbYi8VQ_WxGBZSOrY3Wg,180614887260725,37350,anydepth80,543,368,41.90518111652207,12.482629398596224,115.873601050153,41.905232272411176,12.482689372371052,success
